Dates,AreaName,RoadIntersectionName,TrafficVolume,AverageSpeed,TravelTimeIndex,CongestionLevel,RoadCapacityUtilization,IncidentReports,EnvironmentalImpact,PublicTransportUsage,TrafficSignalCompliance,ParkingUsage,PedestrianCyclistCount,WeatherConditions,RoadworkConstructionActivity,DayOfWeek,CongestionCategory,PeakHour,CongestionScore,AccidentRisk,WeatherGroup,UtilizationStatus
2023-06-19,Whitefield,Marathahalli Bridge,23232,69.09,1.29,72.67,100,1,96.46,47.96,70.82,63.44,82,Overcast,No,Monday,High,0,336.2570560138949,73.67,Other,Over Utilized
2023-06-19,M.G. Road,Trinity Circle,12419,42.93,1.34,45.71,60.14,0,74.84,49.87,91.92,85.94,219,Fog,No,Monday,High,0,289.2848823666434,0,Foggy,Over Utilized
2023-06-19,M.G. Road,Anil Kumble Circle,34775,60.47,1.5,100,100,3,119.55,15.8,99.71,78.86,116,Rain,No,Monday,High,0,575.0785513477757,303,Rainy,Over Utilized
2023-06-19,Jayanagar,South End Circle,16633,45.36,1.29,65.26,86.28,0,83.27,65.97,85.12,55.97,102,Clear,No,Monday,High,0,366.6887125220459,0,Clear,Over Utilized
2023-06-19,Hebbal,Hebbal Flyover,41894,22.18,1.5,100,100,2,133.79,39.78,85.33,59.58,100,Clear,No,Monday,High,0,1888.818755635708,202,Clear,Over Utilized
2023-06-19,Hebbal,Ballari Road,30006,24.35,1.5,94.23,100,0,110.01,35.02,94.7,80.25,109,Clear,No,Monday,High,0,1232.2792607802874,0,Clear,Over Utilized
2023-06-20,Indiranagar,100 Feet Road,24864,47.89,1.21,73.75,100,3,99.73,73.54,72.28,72.3,81,Clear,No,Tuesday,High,0,519.189809981207,224.25,Clear,Over Utilized
2023-06-20,Indiranagar,CMH Road,47880,39.71,1.5,100,100,2,145.76,49.56,76.76,88.04,94,Overcast,No,Tuesday,High,0,1205.7416267942583,202,Other,Over Utilized
2023-06-20,Whitefield,Marathahalli Bridge,24893,38.73,1.24,79.35,100,0,99.79,76.64,62.68,66.44,114,Clear,No,Tuesday,High,0,642.7317325071004,0,Clear,Over Utilized
2023-06-20,Koramangala,Sony World Junction,48311,33.18,1.5,100,100,3,146.62,72.96,64.87,57.07,112,Clear,No,Tuesday,High,0,1456.027727546715,303,Clear,Over Utilized
2023-06-20,Koramangala,Sarjapur Road,30376,27.35,1.5,100,100,2,110.75,22.07,87.82,82.82,116,Clear,No,Tuesday,High,0,1110.6398537477148,202,Clear,Over Utilized
2023-06-20,M.G. Road,Anil Kumble Circle,44037,31,1.5,100,100,3,138.07,65.42,99.56,84.26,92,Clear,No,Tuesday,High,0,1420.5483870967741,303,Clear,Over Utilized
2023-06-20,Hebbal,Hebbal Flyover,29806,34.08,1.5,100,100,0,109.61,44.77,86.32,89.45,94,Clear,Yes,Tuesday,High,0,874.5892018779343,0,Clear,Over Utilized
2023-06-20,Hebbal,Ballari Road,19495,27.82,1.26,65.78,100,1,88.99,18.4,85.59,60.6,94,Clear,No,Tuesday,High,0,700.7548526240115,66.78,Clear,Over Utilized
2023-06-20,Yeshwanthpur,Yeshwanthpur Circle,21376,50.89,1.12,68.35,100,0,92.75,21.82,78.69,51.35,120,Clear,No,Tuesday,High,0,420.0432304971507,0,Clear,Over Utilized
2023-06-20,Yeshwanthpur,Tumkur Road,27260,24.99,1.5,95.09,100,1,104.52,63.34,64.77,92.84,82,Clear,No,Tuesday,High,0,1090.8363345338137,96.09,Clear,Over Utilized
2023-06-21,Indiranagar,100 Feet Road,42649,20,1.5,100,100,6,135.3,62.67,84,50.1,102,Clear,No,Wednesday,High,0,2132.45,606,Clear,Over Utilized
2023-06-21,Indiranagar,CMH Road,53855,34.19,1.5,100,100,0,157.71,70.19,67.39,93.44,103,Clear,No,Wednesday,High,0,1575.168177829775,0,Clear,Over Utilized
2023-06-21,Whitefield,Marathahalli Bridge,15021,47.72,1.2,50.79,79.66,1,80.04,69.09,91.62,51.39,117,Rain,No,Wednesday,High,0,314.7736797988265,51.79,Rainy,Over Utilized
2023-06-21,Whitefield,ITPL Main Road,8705,38.58,1.24,26.24,40.94,1,67.41,52.82,60.5,71.5,189,Overcast,Yes,Wednesday,High,0,225.63504406428203,27.24,Other,Over Utilized
2023-06-21,Koramangala,Sony World Junction,31114,43.56,1.5,100,100,1,112.23,62.88,96.04,95.58,108,Rain,No,Wednesday,High,0,714.279155188246,101,Rainy,Over Utilized
2023-06-21,Koramangala,Sarjapur Road,34030,29.86,1.5,100,100,2,118.06,77.86,97.05,51.95,101,Rain,No,Wednesday,High,0,1139.651707970529,202,Rainy,Over Utilized
2023-06-21,M.G. Road,Trinity Circle,40984,20,1.5,100,100,2,131.97,19.72,81.83,83.16,100,Clear,No,Wednesday,High,0,2049.2,202,Clear,Over Utilized
2023-06-21,M.G. Road,Anil Kumble Circle,26707,47.95,1.5,94.75,100,3,103.41,17.62,87.63,67.22,105,Rain,No,Wednesday,High,0,556.9760166840458,287.25,Rainy,Over Utilized
2023-06-21,Jayanagar,Jayanagar 4th Block,38539,41.6,1.5,100,100,2,127.08,53.07,97.18,87.65,101,Rain,No,Wednesday,High,0,926.4182692307692,202,Rainy,Over Utilized
2023-06-21,Hebbal,Ballari Road,27394,36.03,1.5,84.84,100,0,104.79,26.35,80.89,77.09,99,Clear,No,Wednesday,High,0,760.3108520677213,0,Clear,Over Utilized
2023-06-21,Yeshwanthpur,Tumkur Road,13682,30.83,1.03,40.3,70.61,0,77.36,18.19,63.35,99.44,177,Clear,No,Wednesday,High,0,443.7885176775868,0,Clear,Over Utilized
2023-06-22,Indiranagar,100 Feet Road,23752,36.74,1.04,86.6,100,3,97.5,21.25,78.52,99.94,106,Fog,No,Thursday,High,0,646.4888405008165,262.79999999999995,Foggy,Over Utilized
2023-06-22,Indiranagar,CMH Road,34829,28,1.5,100,100,1,119.66,29.27,80.29,58.37,108,Clear,No,Thursday,High,0,1243.892857142857,101,Clear,Over Utilized
2023-06-22,Whitefield,ITPL Main Road,20790,44.83,1.12,75.21,99.73,4,91.58,26.87,74.73,71.38,112,Rain,No,Thursday,High,0,463.75195181797903,304.84,Rainy,Over Utilized
2023-06-22,Koramangala,Sarjapur Road,42614,20,1.5,100,100,0,135.23,34.66,85.59,79.44,84,Clear,No,Thursday,High,0,2130.7,0,Clear,Over Utilized
2023-06-22,Electronic City,Silk Board Junction,15676,37.7,1.12,46.22,75.5,0,81.35,27.29,68.85,90.68,101,Clear,No,Thursday,High,0,415.8090185676392,0,Clear,Over Utilized
2023-06-22,M.G. Road,Trinity Circle,54774,49.48,1.5,100,100,4,159.55,66.7,73.28,81.17,98,Rain,No,Thursday,High,0,1106.992724333064,404,Rainy,Over Utilized
2023-06-22,M.G. Road,Anil Kumble Circle,13681,39.88,1.03,44.81,65.2,0,77.36,63.89,94.02,79.01,218,Clear,No,Thursday,High,0,343.05416248746235,0,Clear,Over Utilized
2023-06-22,Jayanagar,South End Circle,30301,43.52,1.5,100,100,1,110.6,18.8,92.59,71.56,91,Clear,No,Thursday,High,0,696.2545955882352,101,Clear,Over Utilized
2023-06-22,Yeshwanthpur,Yeshwanthpur Circle,16538,48.5,1.3,45.73,85.01,3,83.08,59.51,87.47,51.31,89,Windy,No,Thursday,High,0,340.9896907216495,140.19,Other,Over Utilized
2023-06-23,Indiranagar,100 Feet Road,47359,56.88,1.5,100,100,2,144.72,77.19,64.83,96.45,99,Clear,No,Friday,High,0,832.612517580872,202,Clear,Over Utilized
2023-06-23,Indiranagar,CMH Road,12968,49.6,1.01,43.08,60.18,1,75.94,14.1,94.31,72.23,178,Fog,No,Friday,High,0,261.4516129032258,44.08,Foggy,Over Utilized
2023-06-23,Whitefield,Marathahalli Bridge,24136,51.04,1.16,84.62,100,1,98.27,57.61,84.16,87.97,98,Clear,No,Friday,High,0,472.88401253918494,85.62,Clear,Over Utilized
2023-06-23,Whitefield,ITPL Main Road,21842,38.24,1.04,82.39,100,1,93.68,41.91,98.03,62.09,107,Clear,No,Friday,High,0,571.1820083682009,83.39,Clear,Over Utilized
2023-06-23,Koramangala,Sony World Junction,28204,31.19,1.5,100,100,2,106.41,43.72,62.52,98.46,99,Clear,No,Friday,High,0,904.2641872394998,202,Clear,Over Utilized
2023-06-23,M.G. Road,Trinity Circle,40666,44.14,1.5,100,100,1,131.33,40.93,86.63,50.25,101,Clear,Yes,Friday,High,0,921.295876755777,101,Clear,Over Utilized
2023-06-23,M.G. Road,Anil Kumble Circle,27180,34.73,1.5,87.42,100,3,104.36,77.94,74.49,59.69,117,Clear,No,Friday,High,0,782.608695652174,265.26,Clear,Over Utilized
2023-06-23,Jayanagar,South End Circle,18267,54.77,1.27,58.94,93.79,0,86.53,26.24,99.88,57.88,106,Clear,No,Friday,High,0,333.5220010954902,0,Clear,Over Utilized
2023-06-23,Yeshwanthpur,Yeshwanthpur Circle,27069,41.64,1.5,96.85,100,1,104.14,19.56,61.61,71.84,93,Clear,No,Friday,High,0,650.0720461095101,97.85,Clear,Over Utilized
2023-06-24,Indiranagar,CMH Road,57360,31.18,1.5,100,100,1,164.72,64.59,80.55,55.85,99,Clear,No,Saturday,High,0,1839.640795381655,101,Clear,Over Utilized
2023-06-24,Koramangala,Sony World Junction,49818,28.95,1.5,100,100,2,149.64,44.29,82.02,96.38,99,Clear,No,Saturday,High,0,1720.8290155440416,202,Clear,Over Utilized
2023-06-24,Koramangala,Sarjapur Road,47881,35.56,1.5,100,100,0,145.76,34.09,62.68,89.06,88,Clear,No,Saturday,High,0,1346.4848143982001,0,Clear,Over Utilized
2023-06-24,M.G. Road,Trinity Circle,25906,37.92,1.5,93.04,100,3,101.81,48.14,97.29,69.3,85,Clear,No,Saturday,High,0,683.175105485232,282.12,Clear,Over Utilized
2023-06-24,M.G. Road,Anil Kumble Circle,40940,36.99,1.5,100,100,2,131.88,21.84,93.01,77.64,107,Rain,No,Saturday,High,0,1106.7856177345227,202,Rainy,Over Utilized
2023-06-24,Jayanagar,Jayanagar 4th Block,27281,42.37,1.5,81.49,100,0,104.56,76.08,79.46,98.4,91,Clear,No,Saturday,High,0,643.8753835260798,0,Clear,Over Utilized
2023-06-24,Jayanagar,South End Circle,10002,52.55,1.05,24.32,45.18,0,70,45.06,64.43,67.33,201,Overcast,No,Saturday,High,0,190.33301617507138,0,Other,Over Utilized
2023-06-24,Hebbal,Hebbal Flyover,30397,26.59,1.5,98.84,100,3,110.79,19.57,93.48,62.17,110,Clear,Yes,Saturday,High,0,1143.174125611132,299.52,Clear,Over Utilized
2023-06-24,Yeshwanthpur,Yeshwanthpur Circle,23250,20.17,1.24,71.44,100,4,96.5,76.92,76.83,55.12,105,Fog,No,Saturday,High,0,1152.702032721864,289.76,Foggy,Over Utilized
2023-06-25,Indiranagar,100 Feet Road,39230,40.87,1.5,100,100,3,128.46,50.1,65.04,50.66,103,Overcast,No,Sunday,High,0,959.8727673109861,303,Other,Over Utilized
2023-06-25,Indiranagar,CMH Road,36952,39.34,1.5,100,100,0,123.9,20.26,97.87,50.49,90,Rain,No,Sunday,High,0,939.2984239959328,0,Rainy,Over Utilized
2023-06-25,Whitefield,Marathahalli Bridge,30648,43.89,1.5,94.17,100,2,111.3,52.01,77.22,57.84,110,Windy,Yes,Sunday,High,0,698.2911825017088,190.34,Other,Over Utilized
2023-06-25,Whitefield,ITPL Main Road,29774,20,1.5,100,100,0,109.55,52.28,69.15,98.44,106,Windy,Yes,Sunday,High,0,1488.7,0,Other,Over Utilized
2023-06-25,Koramangala,Sony World Junction,59728,41.62,1.5,100,100,2,169.46,17.95,74.34,58.65,101,Clear,No,Sunday,High,0,1435.07928880346,202,Clear,Over Utilized
2023-06-25,Koramangala,Sarjapur Road,29323,28.61,1.5,87.78,100,1,108.65,28.44,74.13,51.98,91,Clear,No,Sunday,High,0,1024.9213561691715,88.78,Clear,Over Utilized
2023-06-25,Electronic City,Hosur Road,33855,36.57,1.5,100,100,3,117.71,68.54,67.34,64.6,105,Overcast,No,Sunday,High,0,925.7588187038556,303,Other,Over Utilized
2023-06-25,M.G. Road,Trinity Circle,33030,23.73,1.5,100,100,1,116.06,72.34,85.95,56.79,90,Clear,No,Sunday,High,0,1391.9089759797723,101,Clear,Over Utilized
2023-06-25,M.G. Road,Anil Kumble Circle,25899,20,1.5,77.6,100,1,101.8,20.26,65.61,58.02,96,Overcast,No,Sunday,High,0,1294.95,78.6,Other,Over Utilized
2023-06-25,Jayanagar,Jayanagar 4th Block,18329,46.84,1.01,65.74,88.49,0,86.66,70.94,97.36,59.22,120,Overcast,No,Sunday,High,0,391.3108454312553,0,Other,Over Utilized
2023-06-25,Hebbal,Hebbal Flyover,37841,45.01,1.5,100,100,1,125.68,40.34,62.71,67.92,105,Clear,No,Sunday,High,0,840.7242834925572,101,Clear,Over Utilized
2023-06-25,Hebbal,Ballari Road,10871,34.84,1.07,29,57.82,0,71.74,27.58,78.52,73.6,186,Rain,No,Sunday,High,0,312.0264064293915,0,Rainy,Over Utilized
2023-06-26,Indiranagar,100 Feet Road,49697,56.57,1.5,100,100,3,149.39,49.06,91.1,51.34,93,Fog,No,Monday,High,0,878.5045076895881,303,Foggy,Over Utilized
2023-06-26,Indiranagar,CMH Road,55005,37.98,1.5,100,100,3,160.01,63.19,94.99,52.72,95,Rain,No,Monday,High,0,1448.26224328594,303,Rainy,Over Utilized
2023-06-26,Whitefield,ITPL Main Road,35134,63.46,1.5,100,100,2,120.27,62.42,78.99,95.16,100,Clear,No,Monday,High,0,553.6400882445635,202,Clear,Over Utilized
2023-06-26,Koramangala,Sarjapur Road,46115,20,1.5,100,100,2,142.23,68.62,81.47,79.38,94,Clear,No,Monday,High,0,2305.75,202,Clear,Over Utilized
2023-06-26,Electronic City,Silk Board Junction,17150,44.25,1.38,50.79,84.1,0,84.3,76.46,83.25,95.27,102,Clear,No,Monday,High,0,387.57062146892656,0,Clear,Over Utilized
2023-06-26,M.G. Road,Trinity Circle,24803,42.95,1,74.92,100,2,99.61,48.84,64.31,79.24,111,Overcast,No,Monday,High,0,577.4854481955762,151.84,Other,Over Utilized
2023-06-26,Hebbal,Ballari Road,28069,33.51,1.5,87.67,100,2,106.14,73.12,61.41,56.34,99,Clear,No,Monday,High,0,837.6305580423755,177.34,Clear,Over Utilized
2023-06-26,Yeshwanthpur,Tumkur Road,29205,36.66,1.5,88.72,100,4,108.41,40.33,70.13,57.77,93,Clear,No,Monday,High,0,796.644844517185,358.88,Clear,Over Utilized
2023-06-27,Indiranagar,100 Feet Road,44934,31.18,1.5,100,100,1,139.87,25.79,77.23,88.28,106,Fog,No,Tuesday,High,0,1441.1161000641437,101,Foggy,Over Utilized
2023-06-27,Indiranagar,CMH Road,12359,59.15,1.19,34.11,59.14,1,74.72,46.91,68.31,74.46,189,Overcast,Yes,Tuesday,High,0,208.9433643279797,35.11,Other,Over Utilized
2023-06-27,Whitefield,ITPL Main Road,22135,32.76,1.18,77.56,100,2,94.27,74.75,61.23,94.05,100,Clear,No,Tuesday,High,0,675.6715506715507,157.12,Clear,Over Utilized
2023-06-27,Electronic City,Silk Board Junction,15188,51.25,1.04,44.14,80.17,0,80.38,38.13,68.43,88.72,113,Clear,No,Tuesday,High,0,296.35121951219514,0,Clear,Over Utilized
2023-06-27,M.G. Road,Trinity Circle,44326,24.89,1.5,100,100,2,138.65,68.79,96.39,60.97,98,Clear,No,Tuesday,High,0,1780.8758537565286,202,Clear,Over Utilized
2023-06-27,M.G. Road,Anil Kumble Circle,29401,21.9,1.5,98.01,100,2,108.8,25.03,63.5,71.69,107,Clear,Yes,Tuesday,High,0,1342.5114155251142,198.02,Clear,Over Utilized
2023-06-27,Jayanagar,Jayanagar 4th Block,43160,23.42,1.5,100,100,1,136.32,55.72,75.45,92.99,100,Clear,Yes,Tuesday,High,0,1842.8693424423568,101,Clear,Over Utilized
2023-06-27,Hebbal,Hebbal Flyover,38383,44.45,1.5,100,100,4,126.77,76.13,99.56,64.46,99,Overcast,No,Tuesday,High,0,863.5095613048369,404,Other,Over Utilized
2023-06-27,Hebbal,Ballari Road,26699,28.74,1.5,98.92,100,2,103.4,32.75,63.33,99.1,93,Clear,No,Tuesday,High,0,928.9839944328462,199.84,Clear,Over Utilized
2023-06-27,Yeshwanthpur,Yeshwanthpur Circle,7610,53.69,1.04,29.99,39.03,0,65.22,67.79,87.96,75.34,185,Clear,No,Tuesday,High,0,141.7396163158875,0,Clear,Over Utilized
2023-06-27,Yeshwanthpur,Tumkur Road,19476,47.14,1.26,55.61,100,1,88.95,26.74,99.5,96.22,100,Clear,No,Tuesday,High,0,413.15231226134915,56.61,Clear,Over Utilized
2023-06-28,Indiranagar,100 Feet Road,44878,46.28,1.5,100,100,0,139.76,72.31,62.98,70.73,108,Clear,No,Wednesday,High,0,969.7061365600691,0,Clear,Over Utilized
2023-06-28,Indiranagar,CMH Road,24452,45.36,1.08,72.85,100,1,98.9,50,77.5,91.84,98,Fog,No,Wednesday,High,0,539.0652557319224,73.85,Foggy,Over Utilized
2023-06-28,Koramangala,Sarjapur Road,32721,30.75,1.5,100,100,2,115.44,18.68,76.31,61.33,99,Clear,No,Wednesday,High,0,1064.0975609756097,202,Clear,Over Utilized
2023-06-28,M.G. Road,Trinity Circle,40852,33.72,1.5,100,100,2,131.7,70.09,70.83,83.97,113,Rain,No,Wednesday,High,0,1211.5065243179122,202,Rainy,Over Utilized
2023-06-28,M.G. Road,Anil Kumble Circle,45167,26.57,1.5,100,100,2,140.33,66.21,90.17,52.85,100,Clear,No,Wednesday,High,0,1699.9247271358674,202,Clear,Over Utilized
2023-06-28,Jayanagar,Jayanagar 4th Block,25391,52.54,1.5,79.32,100,6,100.78,71.27,94.49,93.43,123,Clear,No,Wednesday,High,0,483.2698896079178,481.91999999999996,Clear,Over Utilized
2023-06-28,Jayanagar,South End Circle,39179,22.68,1.5,100,100,1,128.36,16.1,67.07,69.1,82,Clear,No,Wednesday,High,0,1727.469135802469,101,Clear,Over Utilized
2023-06-28,Yeshwanthpur,Yeshwanthpur Circle,6503,43.37,1.35,15.44,28.93,1,63.01,13.99,80.38,72.44,195,Fog,No,Wednesday,High,0,149.94235646760436,16.439999999999998,Foggy,Over Utilized
2023-06-29,Indiranagar,100 Feet Road,20405,20,1.22,61.62,100,0,90.81,31.08,85.25,87.49,107,Fog,No,Thursday,High,0,1020.25,0,Foggy,Over Utilized
2023-06-29,Indiranagar,CMH Road,53275,23.97,1.5,100,100,3,156.55,45.79,78.3,58.39,92,Fog,No,Thursday,High,0,2222.569879015436,303,Foggy,Over Utilized
2023-06-29,Koramangala,Sony World Junction,62412,40.21,1.5,100,100,0,174.82,74.21,63.72,89.23,81,Clear,No,Thursday,High,0,1552.1512061676199,0,Clear,Over Utilized
2023-06-29,Koramangala,Sarjapur Road,30301,50.47,1.5,92.71,100,2,110.6,48.44,82.93,79.13,81,Clear,No,Thursday,High,0,600.3764612641173,187.42,Clear,Over Utilized
2023-06-29,Electronic City,Hosur Road,11015,67.57,1.04,27.36,50.32,0,72.03,65.17,82.95,90.48,192,Overcast,No,Thursday,High,0,163.01613141926893,0,Other,Over Utilized
2023-06-29,M.G. Road,Anil Kumble Circle,46221,35.47,1.5,100,100,3,142.44,65.27,62.19,56.18,101,Overcast,No,Thursday,High,0,1303.101212292078,303,Other,Over Utilized
2023-06-29,Hebbal,Ballari Road,10469,52.89,1.16,40.83,47.88,0,70.94,33.93,64.2,87.08,212,Clear,No,Thursday,High,0,197.93911892607298,0,Clear,Over Utilized
2023-06-29,Yeshwanthpur,Tumkur Road,17006,55.04,1.18,63.88,83.55,1,84.01,30.64,60.75,91.33,99,Windy,No,Thursday,High,0,308.97529069767444,64.88,Other,Over Utilized
2023-06-30,Indiranagar,100 Feet Road,32935,31.21,1.5,100,100,2,115.87,61.22,85.52,59.79,103,Clear,No,Friday,High,0,1055.2707465555911,202,Clear,Over Utilized
2023-06-30,Whitefield,ITPL Main Road,21911,49.82,1.21,73.17,100,5,93.82,57.44,69.02,92.29,88,Overcast,No,Friday,High,0,439.8032918506624,370.85,Other,Over Utilized
2023-06-30,Koramangala,Sarjapur Road,28205,44.85,1.5,97.57,100,4,106.41,59.67,76.4,76.57,104,Rain,No,Friday,High,0,628.8740245261985,394.28,Rainy,Over Utilized
2023-06-30,M.G. Road,Trinity Circle,26713,22.61,1.5,85.81,100,1,103.43,79.89,74.94,54.31,107,Clear,No,Friday,High,0,1181.468376824414,86.81,Clear,Over Utilized
2023-06-30,M.G. Road,Anil Kumble Circle,40910,34.18,1.5,100,100,2,131.82,24.26,67.24,80.37,111,Rain,No,Friday,High,0,1196.8987712112346,202,Rainy,Over Utilized
2023-06-30,Hebbal,Hebbal Flyover,41831,33.09,1.5,100,100,0,133.66,39.94,60.49,69.07,104,Overcast,No,Friday,High,0,1264.158355998791,0,Other,Over Utilized
2023-06-30,Hebbal,Ballari Road,20663,40.94,1.13,61.22,100,0,91.33,29.29,73.08,88.44,104,Overcast,No,Friday,High,0,504.714215925745,0,Other,Over Utilized
2023-07-01,Indiranagar,100 Feet Road,20626,43.66,1.12,71.02,100,1,91.25,61.59,97.45,79.04,103,Overcast,No,Saturday,High,0,472.42327072835553,72.02,Other,Over Utilized
2023-07-01,Indiranagar,CMH Road,27248,28.45,1.5,86.6,100,3,104.5,23.44,87.17,60.68,85,Clear,No,Saturday,High,0,957.7504393673111,262.79999999999995,Clear,Over Utilized
2023-07-01,Whitefield,Marathahalli Bridge,23045,40.07,1.2,73.77,100,4,96.09,24.88,95.4,69.5,106,Clear,No,Saturday,High,0,575.1185425505365,299.08,Clear,Over Utilized
2023-07-01,Whitefield,ITPL Main Road,15013,48.34,1.4,52,73.06,1,80.03,55.81,66.37,54.38,96,Rain,No,Saturday,High,0,310.57095573024407,53,Rainy,Over Utilized
2023-07-01,Koramangala,Sony World Junction,29721,20.07,1.5,98.83,100,1,109.44,77.06,62.74,77.48,94,Rain,No,Saturday,High,0,1480.8669656203288,99.83,Rainy,Over Utilized
2023-07-01,Koramangala,Sarjapur Road,59793,33.44,1.5,100,100,4,169.59,57.53,82.15,52.75,93,Clear,No,Saturday,High,0,1788.068181818182,404,Clear,Over Utilized
2023-07-01,M.G. Road,Trinity Circle,42336,38.11,1.5,100,100,1,134.67,52.54,96.65,76.49,94,Overcast,No,Saturday,High,0,1110.889530307006,101,Other,Over Utilized
2023-07-01,Jayanagar,Jayanagar 4th Block,16880,37.76,1.31,53.28,85.24,1,83.76,44.35,62.03,74.38,99,Clear,No,Saturday,High,0,447.0338983050848,54.28,Clear,Over Utilized
2023-07-01,Hebbal,Hebbal Flyover,19428,50.03,1.13,73.14,93.4,3,88.86,38.57,66.05,86.61,79,Overcast,No,Saturday,High,0,388.3270037977214,222.42000000000002,Other,Over Utilized
2023-07-02,Indiranagar,100 Feet Road,22143,54.02,1.08,72.65,100,1,94.29,46.32,66.89,73.84,113,Clear,No,Sunday,High,0,409.90373935579413,73.65,Clear,Over Utilized
2023-07-02,Indiranagar,CMH Road,12836,55.24,1.3,38.93,60.08,2,75.67,63.5,89.12,92.68,218,Windy,No,Sunday,High,0,232.36784938450398,79.86,Other,Over Utilized
2023-07-02,Whitefield,Marathahalli Bridge,33619,28.79,1.5,100,100,2,117.24,10.15,78.11,50.07,119,Rain,Yes,Sunday,High,0,1167.73185133727,202,Rainy,Over Utilized
2023-07-02,Koramangala,Sony World Junction,49262,25.16,1.5,100,100,3,148.52,20.36,70.96,66.63,88,Clear,No,Sunday,High,0,1957.9491255961843,303,Clear,Over Utilized
2023-07-02,Koramangala,Sarjapur Road,14680,42.31,1.08,49.16,71.61,0,79.36,66.67,95.61,98.49,201,Clear,No,Sunday,High,0,346.9628929331127,0,Clear,Over Utilized
2023-07-02,Electronic City,Hosur Road,21091,34.51,1.15,78.58,100,3,92.18,46.56,96.58,94.3,94,Overcast,No,Sunday,High,0,611.1561866125761,238.74,Other,Over Utilized
2023-07-02,M.G. Road,Trinity Circle,23075,49.46,1.22,85.38,100,2,96.15,59.74,83.04,60.63,119,Clear,No,Sunday,High,0,466.5386170642944,172.76,Clear,Over Utilized
2023-07-02,Hebbal,Hebbal Flyover,8853,44.02,1.13,22.94,42.37,2,67.71,56.82,61.22,99.18,201,Clear,No,Sunday,High,0,201.11313039527485,47.88,Clear,Over Utilized
2023-07-02,Yeshwanthpur,Tumkur Road,11897,41.61,1.1,34.39,62.59,2,73.79,71.72,94.55,72.4,205,Clear,No,Sunday,High,0,285.91684691180006,70.78,Clear,Over Utilized
2023-07-03,Indiranagar,100 Feet Road,39753,39.28,1.5,100,100,0,129.51,63.15,96.05,66.01,97,Clear,No,Monday,High,0,1012.0417515274949,0,Clear,Over Utilized
2023-07-03,Indiranagar,CMH Road,36349,34.4,1.5,100,100,2,122.7,33.02,63.1,97.65,96,Overcast,No,Monday,High,0,1056.656976744186,202,Other,Over Utilized
2023-07-03,Koramangala,Sony World Junction,42853,33.82,1.5,100,100,2,135.71,60.49,98.77,76.05,94,Clear,No,Monday,High,0,1267.0904790065051,202,Clear,Over Utilized
2023-07-03,Koramangala,Sarjapur Road,43886,34.22,1.5,100,100,2,137.77,35.79,99.51,52.39,104,Overcast,No,Monday,High,0,1282.4663939216832,202,Other,Over Utilized
2023-07-03,M.G. Road,Anil Kumble Circle,56287,41.62,1.5,100,100,1,162.57,77.6,64.39,86.64,79,Rain,No,Monday,High,0,1352.4026910139357,101,Rainy,Over Utilized
2023-07-03,Jayanagar,Jayanagar 4th Block,19102,41.29,1.28,68.42,100,1,88.2,75.61,64.52,59.63,93,Clear,No,Monday,High,0,462.63017679825623,69.42,Clear,Over Utilized
2023-07-03,Hebbal,Hebbal Flyover,19467,54.13,1.34,58.46,95.67,1,88.93,74.43,75.86,98.9,81,Overcast,No,Monday,High,0,359.6342139294291,59.46,Other,Over Utilized
2023-07-03,Hebbal,Ballari Road,10025,42.27,1.21,35.69,45.27,0,70.05,30.07,90.24,67.41,194,Rain,Yes,Monday,High,0,237.16583865625736,0,Rainy,Over Utilized
2023-07-04,Indiranagar,100 Feet Road,53266,20,1.5,100,100,4,156.53,14.52,97.96,62.67,116,Rain,No,Tuesday,High,0,2663.3,404,Rainy,Over Utilized
2023-07-04,Whitefield,Marathahalli Bridge,9307,43.95,1.02,21.75,49.75,1,68.61,56.02,62.57,88.28,192,Rain,No,Tuesday,High,0,211.76336746302616,22.75,Rainy,Over Utilized
2023-07-04,Whitefield,ITPL Main Road,16423,43.79,1.35,62.89,80.9,0,82.85,23.42,95.28,61.56,101,Clear,No,Tuesday,High,0,375.0399634619776,0,Clear,Over Utilized
2023-07-04,Koramangala,Sony World Junction,47840,30.34,1.5,100,100,1,145.68,30.98,86.78,59.15,85,Rain,No,Tuesday,High,0,1576.7963085036256,101,Rainy,Over Utilized
